range,url,name,passmark,price
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+9100e+Quad-Core&id=297,AMD Phenom 9100e Quad-Core,1279,$34.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MT6755&id=4542,MT6755,1278,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Sempron+240&id=3327,AMD Sempron 240,1278,$36.10*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-3227U+%40+1.90GHz&id=1861,Intel Core i3-3227U @ 1.90GHz,1275,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+1020M+%40+2.10GHz&id=3638,Intel Celeron 1020M @ 2.10GHz,1275,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-2348M+%40+2.30GHz&id=1878,Intel Core i3-2348M @ 2.30GHz,1272,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Embedded+G-Series+GX-224IJ+Radeon+R4E&id=3125,AMD Embedded G-Series GX-224IJ Radeon R4E,1271,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MT6750V%2FDN&id=5090,MT6750V/DN,1271,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Samsung+M13+SWA+INS+00+board+based+on+EXYNOS850&id=5038,Samsung M13 SWA INS 00 board based on EXYNOS850,1269,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G555+%40+2.70GHz&id=1791,Intel Celeron G555 @ 2.70GHz,1268,$53.52
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+J3160+%40+1.60GHz&id=2772,Intel Celeron J3160 @ 1.60GHz,1266,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+265&id=142,AMD Athlon II X2 265,1265,$12.55
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X2+511&id=329,AMD Phenom II X2 511,1265,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+2950M+%40+2.00GHz&id=2203,Intel Celeron 2950M @ 2.00GHz,1264,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X620+Dual-Core&id=1852,AMD Phenom II X620 Dual-Core,1262,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-5357M+APU&id=2048,AMD A6-5357M APU,1260,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-9210&id=2825,AMD A6-9210,1260,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-330E+%40+2.13GHz&id=741,Intel Core i3-330E @ 2.13GHz,1260,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-4020+APU&id=2305,AMD A4-4020 APU,1260,$105.37
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+B28&id=151,AMD Athlon II X2 B28,1257,$39.02
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Unisoc+SC9863A1&id=5135,Unisoc SC9863A1,1257,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+270&id=143,AMD Athlon II X2 270,1257,$15.00
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-5400K+APU&id=1494,AMD A6-5400K APU,1256,$52.02
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+3855U+%40+1.60GHz&id=2735,Intel Celeron 3855U @ 1.60GHz,1256,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+3865U+%40+1.80GHz&id=3034,Intel Celeron 3865U @ 1.80GHz,1255,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Qualcomm+MSM8992&id=4169,Qualcomm MSM8992,1255,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+N870+Triple-Core&id=318,AMD Phenom II N870 Triple-Core,1255,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Cortex-A72+4+Core+2394+MHz&id=4973,ARM Cortex-A72 4 Core 2394 MHz,1254,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+N850+Triple-Core&id=317,AMD Phenom II N850 Triple-Core,1253,$25.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+3765U+%40+1.90GHz&id=2816,Intel Celeron 3765U @ 1.90GHz,1252,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-2350M+%40+2.30GHz&id=758,Intel Core i3-2350M @ 2.30GHz,1250,$26.81
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+A1020+%40+2.41GHz&id=3666,Intel Pentium A1020 @ 2.41GHz,1249,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E3110+%40+3.00GHz&id=1194,Intel Xeon E3110 @ 3.00GHz,1242,$199.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+N3700+%40+1.60GHz&id=2513,Intel Pentium N3700 @ 1.60GHz,1242,$444.78*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E8500+%40+3.16GHz&id=5,Intel Core2 Duo E8500 @ 3.16GHz,1239,$129.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292,Intel Xeon X5260 @ 3.33GHz,1238,$13.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Atom+x5-Z8500+%40+1.44GHz&id=2581,Intel Atom x5-Z8500 @ 1.44GHz,1237,$62.57*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8650+Triple-Core&id=293,AMD Phenom 8650 Triple-Core,1237,$19.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+J2900+%40+2.41GHz&id=2173,Intel Pentium J2900 @ 2.41GHz,1237,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=BCM2835&id=4671,BCM2835,1231,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-5300B+APU&id=1810,AMD A4-5300B APU,1231,$25.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Samsung+A13+EUR+OPEN+REV02B+board+based+on+EXYNOS8&id=4873,Samsung A13 EUR OPEN REV02B board based on EXYNOS8,1230,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MT6755M&id=4441,MT6755M,1229,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+G620+%40+2.60GHz&id=1107,Intel Pentium G620 @ 2.60GHz,1228,$11.99
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+X4+Quad-Core+GP-9530&id=2878,AMD Phenom X4 Quad-Core GP-9530,1228,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-2328M+%40+2.20GHz&id=1471,Intel Core i3-2328M @ 2.20GHz,1228,$150.11*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8450e+Triple-Core&id=289,AMD Phenom 8450e Triple-Core,1225,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+P860+Triple-Core&id=325,AMD Phenom II P860 Triple-Core,1225,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8450+Triple-Core&id=288,AMD Phenom 8450 Triple-Core,1225,$16.99*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2537M+%40+1.40GHz&id=810,Intel Core i5-2537M @ 1.40GHz,1224,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-2330M+%40+2.20GHz&id=757,Intel Core i3-2330M @ 2.20GHz,1224,$39.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X3+705e&id=340,AMD Phenom II X3 705e,1222,$152.34*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3410MX+APU&id=21,AMD A6-3410MX APU,1222,$3.99*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MT6755V%2FBM&id=4686,MT6755V/BM,1219,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-4012Y+%40+1.50GHz&id=2257,Intel Core i3-4012Y @ 1.50GHz,1219,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+R-272F+APU&id=3616,AMD R-272F APU,1215,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G550+%40+2.60GHz&id=686,Intel Celeron G550 @ 2.60GHz,1214,$49.00
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-9125&id=3362,AMD A4-9125,1213,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-2310M+%40+2.10GHz&id=756,Intel Core i3-2310M @ 2.10GHz,1213,$39.95
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+N3540+%40+2.16GHz&id=2408,Intel Pentium N3540 @ 2.16GHz,1212,$250.87*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8600+Triple-Core&id=291,AMD Phenom 8600 Triple-Core,1210,$52.99*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-450M+%40+2.40GHz&id=3,Intel Core i5-450M @ 2.40GHz,1209,$31.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+N3150+%40+1.60GHz&id=2546,Intel Celeron N3150 @ 1.60GHz,1207,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+E6700+%40+3.20GHz&id=1106,Intel Pentium E6700 @ 3.20GHz,1205,$140.19
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-3217U+%40+1.80GHz&id=764,Intel Core i3-3217U @ 1.80GHz,1203,$199.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-9120&id=3093,AMD A4-9120,1203,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+N830+Triple-Core&id=316,AMD Phenom II N830 Triple-Core,1200,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Nvidia+Tegra+T132&id=4373,Nvidia Tegra T132,1200,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Cortex-A57+4+Core+2014+MHz&id=4212,ARM Cortex-A57 4 Core 2014 MHz,1200,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2222&id=1911,AMD Opteron 2222,1198,$19.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3400M+APU&id=20,AMD A6-3400M APU,1197,$24.45*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-430M+%40+2.27GHz&id=775,Intel Core i5-430M @ 2.27GHz,1197,$129.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Atom+Z3795+%40+1.60GHz&id=2273,Intel Atom Z3795 @ 1.60GHz,1197,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=ROC-RK3568-PC+HDMI+%28Android%29&id=4752,ROC-RK3568-PC HDMI (Android),1197,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-680UM+%40+1.47GHz&id=860,Intel Core i7-680UM @ 1.47GHz,1196,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+T9800+%40+2.93GHz&id=1013,Intel Core2 Duo T9800 @ 2.93GHz,1194,$423.89*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MT6762V%2FCR&id=4378,MT6762V/CR,1194,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Rockchip+RK3568+EVB1+DDR4+V10+Board&id=4829,Rockchip RK3568 EVB1 DDR4 V10 Board,1189,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8750B+Triple-Core&id=295,AMD Phenom 8750B Triple-Core,1188,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+N3530+%40+2.16GHz&id=2278,Intel Pentium N3530 @ 2.16GHz,1187,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+G840+%40+2.80GHz&id=1115,Intel Pentium G840 @ 2.80GHz,1186,$57.64*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E8335+%40+2.66GHz&id=953,Intel Core2 Duo E8335 @ 2.66GHz,1186,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MediaTek+MT6762G&id=4058,MediaTek MT6762G,1184,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+R-460L+APU&id=2486,AMD R-460L APU,1183,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+J3355+%40+2.00GHz&id=2960,Intel Celeron J3355 @ 2.00GHz,1183,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+3755U+%40+1.70GHz&id=2476,Intel Celeron 3755U @ 1.70GHz,1182,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-4470+%40+3.30GHz&id=5049,Intel Core i5-4470 @ 3.30GHz,1180,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-380M+%40+2.53GHz&id=745,Intel Core i3-380M @ 2.53GHz,1179,$49.95
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E8400+%40+3.00GHz&id=955,Intel Core2 Duo E8400 @ 3.00GHz,1179,$23.03*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+3965Y+%40+1.50GHz&id=3234,Intel Celeron 3965Y @ 1.50GHz,1179,$107.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Atom+x5-Z8550+%40+1.44GHz&id=2839,Intel Atom x5-Z8550 @ 1.44GHz,1179,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+T9900+%40+3.06GHz&id=1014,Intel Core2 Duo T9900 @ 3.06GHz,1179,$398.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-390M+%40+2.67GHz&id=746,Intel Core i3-390M @ 2.67GHz,1178,$38.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+B26&id=150,AMD Athlon II X2 B26,1172,$24.95
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6133+%40+2.50GHz&id=4302,Intel Xeon Gold 6133 @ 2.50GHz,1172,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Cortex-A57+4+Core+1734+MHz&id=4630,ARM Cortex-A57 4 Core 1734 MHz,1170,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-4000+APU&id=1913,AMD A4-4000 APU,1170,$19.87
midlow,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Cortex-A72+6+Core+1512+MHz&id=4679,ARM Cortex-A72 6 Core 1512 MHz,1167,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+E6800+%40+3.33GHz&id=1398,Intel Pentium E6800 @ 3.33GHz,1166,$24.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X640+Dual-Core&id=395,AMD Phenom II X640 Dual-Core,1165,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+G645T+%40+2.50GHz&id=1876,Intel Pentium G645T @ 2.50GHz,1164,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+255&id=139,AMD Athlon II X2 255,1162,$12.55*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MediaTek+MT6750T&id=4092,MediaTek MT6750T,1161,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MT6757WH&id=4430,MT6757WH,1161,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G540+%40+2.50GHz&id=684,Intel Celeron G540 @ 2.50GHz,1160,$11.03*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X2+550&id=332,AMD Phenom II X2 550,1160,$41.35*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+P920+Quad-Core&id=326,AMD Phenom II P920 Quad-Core,1160,$65.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=ARM+Cortex-A15+8+Core+1400+MHz&id=5046,ARM Cortex-A15 8 Core 1400 MHz,1160,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+N3160+%40+1.60GHz&id=2812,Intel Celeron N3160 @ 1.60GHz,1159,$349.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MTK6757&id=4332,MTK6757,1158,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E8435+%40+3.06GHz&id=956,Intel Core2 Duo E8435 @ 3.06GHz,1157,$59.99*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Extreme+X9000+%40+2.80GHz&id=1029,Intel Core2 Extreme X9000 @ 2.80GHz,1157,$409.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+QC-4000&id=2529,AMD QC-4000,1155,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+250e&id=137,AMD Athlon II X2 250e,1155,$76.73*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W3505+%40+2.53GHz&id=1265,Intel Xeon W3505 @ 2.53GHz,1153,$14.86*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Sempron+3850+APU&id=2209,AMD Sempron 3850 APU,1153,$47.57
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X2+B55&id=337,AMD Phenom II X2 B55,1151,$37.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X2+545&id=331,AMD Phenom II X2 545,1151,$43.98*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MediaTek+MT6753T&id=4023,MediaTek MT6753T,1149,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Extreme+X9100+%40+3.06GHz&id=1030,Intel Core2 Extreme X9100 @ 3.06GHz,1148,$851.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8400+Triple-Core&id=287,AMD Phenom 8400 Triple-Core,1147,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+3215U+%40+1.70GHz&id=2723,Intel Celeron 3215U @ 1.70GHz,1147,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6+Micro-6500T+APU&id=2698,AMD A6 Micro-6500T APU,1146,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+N3520+%40+2.16GHz&id=2123,Intel Pentium N3520 @ 2.16GHz,1143,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Rockchip+RK3399+Excavator+Board+edp+avb+%28Android%29&id=5164,Rockchip RK3399 Excavator Board edp avb (Android),1143,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+E5800+%40+3.20GHz&id=1102,Intel Pentium E5800 @ 3.20GHz,1142,$79.95
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8850+Triple-Core&id=1572,AMD Phenom 8850 Triple-Core,1142,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+J1900+%40+1.99GHz&id=2131,Intel Celeron J1900 @ 1.99GHz,1142,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+E6600+%40+3.06GHz&id=1105,Intel Pentium E6600 @ 3.06GHz,1141,$37.18
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-5350M+APU&id=1987,AMD A6-5350M APU,1141,$33.12
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+G640T+%40+2.40GHz&id=2100,Intel Pentium G640T @ 2.40GHz,1139,$84.88
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+3805U+%40+1.90GHz&id=2483,Intel Pentium 3805U @ 1.90GHz,1139,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Extreme+X7800+%40+2.60GHz&id=1026,Intel Core2 Extreme X7800 @ 2.60GHz,1138,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-2312M+%40+2.10GHz&id=1658,Intel Core i3-2312M @ 2.10GHz,1138,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X2+B53&id=336,AMD Phenom II X2 B53,1137,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G540T+%40+2.10GHz&id=685,Intel Celeron G540T @ 2.10GHz,1137,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E6850+%40+3.00GHz&id=943,Intel Core2 Duo E6850 @ 3.00GHz,1136,$51.20*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E7600+%40+3.06GHz&id=948,Intel Core2 Duo E7600 @ 3.06GHz,1134,$119.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i3-370M+%40+2.40GHz&id=744,Intel Core i3-370M @ 2.40GHz,1131,$29.96*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+245e&id=135,AMD Athlon II X2 245e,1131,$19.99*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+E6500+%40+2.93GHz&id=1104,Intel Pentium E6500 @ 2.93GHz,1129,$34.00
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Qualcomm+Technologies%2C+Inc+SCUBAPIIOT&id=5007,Qualcomm Technologies  Inc SCUBAPIIOT,1123,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-5345M+APU&id=2198,AMD A6-5345M APU,1122,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+P9700+%40+2.80GHz&id=982,Intel Core2 Duo P9700 @ 2.80GHz,1120,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E7500+%40+2.93GHz&id=947,Intel Core2 Duo E7500 @ 2.93GHz,1118,$99.63*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5320+%40+1.86GHz&id=1258,Intel Xeon L5320 @ 1.86GHz,1118,$69.99*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-1450+APU&id=1908,AMD A6-1450 APU,1117,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+A1018+%40+2.10GHz&id=2323,Intel Pentium A1018 @ 2.10GHz,1117,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+P840+Triple-Core&id=324,AMD Phenom II P840 Triple-Core,1116,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G1820TE+%40+2.20GHz&id=2404,Intel Celeron G1820TE @ 2.20GHz,1115,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+260&id=140,AMD Athlon II X2 260,1114,$12.49
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+8250+Triple-Core&id=285,AMD Phenom 8250 Triple-Core,1114,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-640UM+%40+1.20GHz&id=858,Intel Core i7-640UM @ 1.20GHz,1114,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+N3350+%40+1.10GHz&id=2895,Intel Celeron N3350 @ 1.10GHz,1113,$275.49*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MediaTek+MT6750V%2FWT&id=4089,MediaTek MT6750V/WT,1112,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Duo+E8135+%40+2.66GHz&id=949,Intel Core2 Duo E8135 @ 2.66GHz,1112,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+250&id=136,AMD Athlon II X2 250,1111,$38.95
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+PRO+A4-4350B&id=3597,AMD PRO A4-4350B,1109,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+E2-3800+APU&id=2160,AMD E2-3800 APU,1108,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core2+Extreme+X7900+%40+2.80GHz&id=1028,Intel Core2 Extreme X7900 @ 2.80GHz,1108,$159.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2220&id=1616,AMD Opteron 2220,1106,$1037.26
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+210e&id=1450,AMD Athlon II X2 210e,1105,$28.49*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Qualcomm+MSM8939&id=4445,Qualcomm MSM8939,1105,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A9-9420e&id=3226,AMD A9-9420e,1103,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G550T+%40+2.20GHz&id=2328,Intel Celeron G550T @ 2.20GHz,1102,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Pentium+B970+%40+2.30GHz&id=1096,Intel Pentium B970 @ 2.30GHz,1102,$50.99*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G530+%40+2.40GHz&id=683,Intel Celeron G530 @ 2.40GHz,1101,$100.00
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+II+X2+B24&id=149,AMD Athlon II X2 B24,1101,$24.10
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Samsung+EXYNOS5433&id=4003,Samsung EXYNOS5433,1099,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Phenom+II+X2+B57&id=1575,AMD Phenom II X2 B57,1099,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+3075+%40+2.66GHz&id=1703,Intel Xeon 3075 @ 2.66GHz,1096,$349.95*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-7050&id=2688,AMD A8-7050,1094,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+E2-6110+APU&id=2373,AMD E2-6110 APU,1094,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+2002E+%40+1.50GHz&id=3347,Intel Celeron 2002E @ 1.50GHz,1091,$86.00*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=MT6755V%2FWM&id=4214,MT6755V/WM,1090,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1222&id=534,AMD Opteron 1222,1089,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Qualcomm+MSM+8939+HUAWEI+KIW-L21&id=4135,Qualcomm MSM 8939 HUAWEI KIW-L21,1088,NA
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Celeron+G1101+%40+2.27GHz&id=680,Intel Celeron G1101 @ 2.27GHz,1086,$19.77*
midlow,https://www.cpubenchmark.net/cpu.php?cpu=Qualcomm+MSM+8939+HUAWEI+TEXAS-A1&id=4422,Qualcomm MSM 8939 HUAWEI TEXAS-A1,1085,NA
